mode_type,street,lat,long
mv,,42.2894641450784,-71.0897439614546
ped,MASSACHUSETTS AVE,42.3342061126185,-71.0743295623857
bike,MASSACHUSETTS AVE,42.3374320460447,-71.0782038092778
mv,,42.3290968517539,-71.0750071891272
mv,MORTON ST,42.2833845024614,-71.0890936677226
bike,MOUNT VERNON ST,42.3199857646949,-71.0482387005419
ped,FESSENDEN ST,42.2791089576673,-71.0927555065537
ped,,42.3354051518107,-71.087571225469
mv,,42.3042459687828,-71.1146582749783
bike,,42.3060469077052,-71.0950683573567
mv,TERMINAL RD,42.364779999221,-71.0192289997146
ped,,42.2825641933101,-71.0761606258855
mv,GROVE ST,42.2659157096491,-71.1592092840152
mv,AUSTIN ST,42.2665041253268,-71.1245818584575
mv,,42.2877011460012,-71.1067129171715
mv,WASHINGTON ST,42.285443270197,-71.0711656302516
mv,MAYWOOD ST,42.3173461759644,-71.0803493679588
ped,MERIDIAN ST,42.3739265562468,-71.0390741431292
ped,BRUNSWICK ST,42.311206898386,-71.0807887791853
ped,NEPONSET VALLEY PKWY,42.2354542133272,-71.1253899668993
mv,SIGOURNEY ST,42.3095969572195,-71.0981857540087
ped,,42.3316981443285,-71.0679815741383
mv,,42.3164194739379,-71.0976964865275
ped,HYDE PARK AVE,42.2564454515372,-71.1239610646658
mv,,42.301317075511,-71.0858255034737
mv,,42.3120026770501,-71.0719439829105
mv,CUMMINS HWY,42.2722771124049,-71.1072805900759
mv,,42.2823354889144,-71.0996085303271
mv,,42.2676790126307,-71.0938782413273
mv,PARK PLZ,42.3515411218591,-71.0691536307637
mv,,42.3466358340015,-71.0645648563648
mv,HARVARD ST,42.2992936024654,-71.0739483709621
mv,CUMMINS HWY,42.2717088258624,-71.106234520676
mv,,42.3311941476621,-71.0748151792932
mv,CHESTNUT HILL AVE,42.3429702364776,-71.1536185648762
mv,WASHINGTON ST,42.316550823484,-71.0975562052995
ped,COLUMBIA RD,42.3201229563016,-71.0619523397841
bike,,42.3067143121452,-71.0874180086854
mv,,42.2840120486764,-71.0439051319674
mv,AUSTIN ST,42.2610945500988,-71.1258366635435
mv,TALBOT AVE,42.2914634016505,-71.0762531706516
bike,HARVARD AVE,42.3494136070583,-71.1302383916977
ped,,42.3316981443285,-71.0679815741383
mv,ADAMS ST,42.2876631673364,-71.0548949686636
mv,,42.3215995638235,-71.1121243561254
mv,,42.3316981443285,-71.0679815741383
ped,WEBSTER ST,42.3657354585932,-71.0347515366965
bike,,42.3581862089093,-71.1617653876547
mv,,42.3163917715768,-71.0869091337336
mv,,42.3514235732515,-71.0528746588911
mv,,42.3252251399764,-71.074971208075
mv,,42.3826174695003,-71.0393034675695
mv,,42.357429201708,-71.1380233310797
bike,,42.346256166689,-71.1067942657748
bike,TREMONT ST,42.3317127123678,-71.0966806792074
mv,,42.2710693412497,-71.1033399183986
ped,MASSACHUSETTS AVE,42.3260996099445,-71.066274369575
mv,,42.2858213388264,-71.0963109531378
mv,,42.314283670741,-71.0915332340297
ped,HARDWICK ST,42.3544835941192,-71.1646530192826
mv,,42.3230120828222,-71.0606701367708
mv,,42.3530098647122,-71.0460070565078
mv,,42.361490214662,-71.0727231673193
mv,,42.3028970089419,-71.0852338685064
mv,WILLIAM F MCCLELLAN HWY,42.3946473193736,-71.0106918786828
mv,SUNNYSIDE ST,42.2517843759767,-71.1325244802092
mv,WASHINGTON ST,42.2614817866368,-71.1567253912288
mv,WASHINGTON ST,42.2908130507277,-71.07167455055
bike,,42.303460908471,-71.0851531354342
bike,HAMILTON ST,42.3079232821423,-71.0693097616788
mv,,42.350724182578,-71.0931342327697
mv,ESMOND ST,42.2990385945522,-71.0856963348598
mv,,42.3158085168013,-71.0982902915831
mv,FARRINGTON AVE,42.3544535194986,-71.1309492951449
mv,TREMONT ST,42.3339649127156,-71.1042833618994
mv,,42.3466358340015,-71.0645648563648
bike,HUNTINGTON AVE,42.3315801551523,-71.1119262673768
bike,SOLDIERS FIELD RD,42.3589514292631,-71.1573794102857
mv,,42.3335481558798,-71.0639091490055
bike,RUGGLES ST,42.3341501503704,-71.0875029107279
mv,,42.3528745586293,-71.0738297059
mv,,42.2905460658174,-71.0435971400751
ped,COMMONWEALTH AVE,42.3484270338546,-71.1344718778327
mv,BOSTON ST,42.3228429494154,-71.0607814411785
ped,COURT ST,42.3588591190844,-71.0579911181135
bike,WASHINGTON ST,42.2890961533184,-71.1252884124719
mv,,42.3819958701281,-71.0392871578101
bike,MASSACHUSETTS AVE,42.3368886741901,-71.0773891876753
mv,WASHINGTON ST,42.3286477439872,-71.0856721244426
mv,WAINWRIGHT ST,42.2909826889173,-71.067333624556
mv,DALE ST,42.3220991478365,-71.0877536232847
mv,NEWTON ST,42.3384300923472,-71.0730670372628
mv,,42.3100655380209,-71.067419353354
bike,,42.3092014613056,-71.0739616865253
bike,,42.3525110473465,-71.0674938019892
mv,,42.2872506161607,-71.0906037026103
bike,,42.2881647657273,-71.1263013420272
mv,PLEASANT ST,42.3138880664997,-71.0595055678341
bike,FENWAY ,42.3395210615286,-71.0996862968153
ped,FREEPORT ST,42.3046977117332,-71.0563051407207
mv,SERVICE RD,42.370035899003,-71.0249861828969
mv,,42.3576465075825,-71.1702899068465
bike,,42.293645037194,-71.0620889756054
mv,COLUMBIA RD,42.3088833200523,-71.0741204479085
mv,MASSACHUSETTS AVE,42.3260996099445,-71.066274369575
mv,PIERCE ST,42.2582907568264,-71.1159962167158
mv,,42.2795627431814,-71.1355277597489
mv,LONGWOOD AVE,42.3397170297291,-71.1086648869662
mv,,42.3369671500227,-71.0936517626102
mv,BOWDOIN ST,42.3074459647622,-71.0657082647069
mv,,42.2799259084771,-71.065934137825
mv,,42.2357800484013,-71.1262299475222
ped,,42.3441761749402,-71.0389741162645
bike,,42.319510838149,-71.1116139407305
mv,BORDER ST,42.3767110701291,-71.0398455684686
mv,,42.3271681140427,-71.0872781683515
mv,HEATH ST,42.3257702420167,-71.1000633836468
mv,,42.2997919054459,-71.0602917797154
mv,,42.3163905765512,-71.0829009944633
mv,,42.300666084375,-71.0491771297615
mv,,42.3070092843178,-71.0541188718536
mv,HUNTINGTON AVE,42.3321924257328,-71.111697271911
mv,,42.2964028801833,-71.080464730674
mv,,42.3505142471057,-71.0825880243713
mv,,42.3017430841738,-71.1144932983711
mv,,42.3581862039085,-71.0518951518449
mv,,42.3156680518146,-71.0666148544126
mv,,42.3414856528392,-71.0865140963511
mv,,42.3504492672246,-71.0566127699745
mv,,42.3571736834473,-71.0650595458108
mv,,42.3640814429944,-71.0633312498191
ped,BAILEY ST,42.2832157727859,-71.0707116079501
mv,BLUE HILL AVE,42.2870137637616,-71.0904361535037
mv,,42.27946143234,-71.0726953187097
ped,WASHINGTON ST,42.2904582074593,-71.071649551219
mv,,42.350724182578,-71.0931342327697
mv,,42.3394631600602,-71.0641351805111
mv,,42.3301311716394,-71.0786779360461
mv,,42.3683340019458,-71.1237193399884
mv,GALLIVAN BLVD,42.2854829392143,-71.0430483420095
mv,,42.3187411192206,-71.0690785221912
mv,CANTERBURY ST,42.278714864301,-71.1172658819617
mv,,42.2969630574118,-71.0777583091517
ped,SOUTHAMPTON ST,42.3319641666071,-71.0694175252344
bike,CENTRE ST,42.3033768180269,-71.124925816881
mv,HANCOCK ST,42.3124024250006,-71.0641819142361
mv,,42.349539914367,-71.0570505659401
ped,WARREN ST,42.3296361859534,-71.083283106696
mv,HARVARD ST,42.2758250822841,-71.1084382917157
mv,PERKINS ST,42.3212940399873,-71.1140189308197
mv,TERMINAL RD,42.3656315641098,-71.0181564770229
bike,LONGWOOD AVE,42.337659288067,-71.1048427815831
bike,,42.3615772575743,-71.0575764963719
mv,,42.2820390027236,-71.0712533711409
mv,WASHINGTON ST,42.2944247322175,-71.0719627196808
mv,,42.3316070014006,-71.0531195109589
mv,,42.2964028801833,-71.080464730674
mv,MAIN ST,42.3805910240726,-71.0702615584495
mv,GREENWOOD ST,42.2974877728847,-71.0795870798405
bike,FREMONT ST,42.2711054401469,-71.0922316649958
bike,,42.266144114107,-71.1517895911968
ped,,42.362440242701,-71.0585539598253
mv,,42.2957540781328,-71.1576813833514
mv,,42.3285741950836,-71.0792702067385
mv,,42.3834702581827,-71.0214970730994
mv,AMERICAN LEGION HWY,42.2832313387748,-71.1136199874094
bike,LAKE ST,42.3454944996841,-71.1627764738327
bike,SOUTH ST,42.3067222855508,-71.1152381638873
mv,,42.2880141765182,-71.077875257428
mv,,42.2803591931484,-71.0547395353201
mv,WILLIAM T MORRISSEY BLVD,42.2888541387042,-71.0445971510528
ped,MALCOLM X BLVD,42.330583025107,-71.0881280268692
ped,WASHINGTON ST,42.3168121732777,-71.097297365453
bike,SAINT JAMES AVE,42.3494852978295,-71.076368025076
mv,,42.3067688111047,-71.0843192545612
mv,,42.3511380396532,-71.0648751478656
mv,SUMMER ST,42.349509255238,-71.0485458388092
mv,,42.3349596224706,-71.0468056875578
mv,DORCHESTER AVE,42.3110165761368,-71.0576542031634
ped,,42.3157961067261,-71.0663931678352
mv,,42.3207341262316,-71.0567641562002
mv,HAROLD ST,42.3127390915644,-71.0927625045304
ped,PINEHURST ST,42.2862524578244,-71.1330393118106
mv,ROSSETER ST,42.3039466910437,-71.0752046002259
bike,,42.3364661653426,-71.077022197067
mv,NEPONSET AVE,42.2865118312522,-71.0442578820661
bike,DORCHESTER AVE,42.3044118288812,-71.0591483175564
mv,SEAVER ST,42.3061507116247,-71.0864022875374
mv,DORCHESTER AVE,42.2844977692486,-71.0646546597101
mv,,42.3384209442232,-71.0820091969339
mv,,42.2722269035211,-71.0679944295273
ped,,42.3338261487398,-71.0825102121349
mv,SHAWMUT AVE,42.3449307018843,-71.0667573528198
bike,EIGHTH ST,42.3322891197927,-71.0502292451025
mv,CHELSEA ST,42.3843150957741,-71.022422560553
mv,,42.2905460658174,-71.0435971400751
mv,,42.3052796174685,-71.0846564203852
mv,RIVERWAY ,42.3419174339451,-71.1067296334186
mv,,42.3290968517539,-71.0750071891272
mv,,42.3329121381088,-71.0923571693671
bike,FAYSTON ST,42.3136904024819,-71.0784703558494
mv,,42.3346731447888,-71.0689921910135
mv,,42.3041439619899,-71.0823242063109
mv,,42.3311941476621,-71.0748151792932
mv,HARVARD ST,42.2965493275772,-71.0796792915325
mv,,42.3369181768784,-71.0787120484766
mv,HAZLETON ST,42.2825057550735,-71.0988303928384
mv,FEDERAL ST,42.3536344157242,-71.05617742822
mv,,42.3335909521113,-71.0734209940864
mv,BEACON ST,42.3485084257327,-71.0981332572106
mv,,42.3341303694421,-71.0798239169041
mv,,42.2787898975644,-71.1203749693885
mv,CENTRE AVE,42.292520662464,-71.0640056942702
mv,,42.3127105424056,-71.0800941558999
mv,,42.3182351617556,-71.051646882778
mv,MAIN ST,42.3795960923979,-71.0692859513644
mv,,42.349539914367,-71.0570505659401
mv,TALBOT AVE,42.2936992028338,-71.0838553718223
mv,COLUMBIA RD,42.3176775925679,-71.0643036749107
mv,,42.3127101351407,-71.0684215357029
mv,,42.3060187067695,-71.0587813661079
mv,,42.3394631600602,-71.0641351805111
mv,,42.3195675833158,-71.0982727589971
mv,FLOYD ST,42.2888056272803,-71.0873316274623
mv,BLUE HILL AVE,42.3235220378954,-71.076232163546
mv,COBDEN ST,42.3174312361659,-71.0957131060197
ped,,42.3483239211827,-71.0763925040348
mv,,42.3393034410084,-71.0803203812686
mv,CANTERBURY ST,42.2854818325172,-71.1098158981616
mv,,42.3083550057606,-71.0546506333483
mv,AVENUE LOUIS PASTEUR ,42.3397873407963,-71.1013041373998
bike,PARK DR,42.3455322298041,-71.0943709322293
mv,RIVER ST,42.2535441773325,-71.1294754892825
mv,MORTON ST,42.2847030930599,-71.0924328559512
mv,,42.3041439619899,-71.0823242063109
mv,,42.346351181499,-71.0421271235079
mv,,42.3131466834489,-71.07537932394
mv,WASHINGTON ST,42.3004665720878,-71.1146941767584
ped,,42.3297588362536,-71.0582575784502
mv,,42.291124538067,-71.0628051665928
mv,MASSACHUSETTS AVE,42.3417195597306,-71.0835082366569
mv,SOUTHAMPTON ST,42.3307926787348,-71.0635246689559
bike,HUNTINGTON AVE,42.3421105694344,-71.0858962450793
mv,BLUE HILL AVE,42.3050407806188,-71.0846300644274
mv,SHANLEY ST,42.3486732939445,-71.1580952566088
mv,BRADSTON ST,42.3337870441465,-71.0694476137922
ped,ARLINGTON ST,42.348365740238,-71.0692885372999
mv,,42.3170011701792,-71.0650240521901
mv,,42.2464045401555,-71.1287093508695
ped,,42.3217094409797,-71.0819820329977
ped,DAVID G MUGAR WAY,42.3598943021951,-71.0722397735532
mv,,42.3117683519067,-71.0712874686917
mv,,42.2993956567165,-71.0736533595032
mv,AMERICAN LEGION HWY,42.2971670426414,-71.0907166036831
ped,,42.3255470414936,-71.1013690690035
mv,,42.3502825376032,-71.0916293334378
mv,BRADLEE ST,42.271960926199,-71.118048777372
mv,,42.3473481892572,-71.0644601478028
mv,FREEPORT ST,42.3054010832529,-71.0573182040926
mv,,42.3491856128879,-71.0928747759874
mv,,42.2764899649261,-71.0936067316754
mv,,42.3586877638356,-71.0521967322331
mv,,42.3260469945788,-71.0726604933867
mv,WASHINGTON ST,42.263797321457,-71.1545191400667
bike,WILLIAM T MORRISSEY BLVD,42.3121933213647,-71.0460173432579
bike,,42.3193081331616,-71.1238332846362
mv,FOREST HILLS ST,42.3064046090159,-71.1027452419419
mv,,42.3215622269868,-71.0540283391266
mv,PARSONS ST,42.3519451546901,-71.1547193737479
mv,,42.3024084357774,-71.0548914125195
mv,SOLDIERS FIELD RD,42.3601917914339,-71.1507481604369
mv,PRESCOTT ST,42.3748613955387,-71.0240428736554
ped,BLUE HILL AVE,42.3090171171351,-71.0828227285906
bike,,42.3519098900846,-71.1104528408584
mv,,42.2806891393,-71.1206668274253
mv,MILTON AVE,42.2834908834727,-71.0764616218862
mv,VFW PKWY,42.2807515438962,-71.1707159762004
mv,STANTON ST,42.2842858090396,-71.0795139329242
mv,,42.3015174461881,-71.059799240477
ped,WENTWORTH TER,42.2864654217832,-71.0742070462576
mv,,42.2905124366744,-71.1680995885338
ped,,42.2659310889983,-71.1210641621487
mv,DORCHESTER AVE,42.3088380186344,-71.0581478426972
mv,,42.2804434453468,-71.0785322308067
mv,SOLDIERS FIELD RD,42.3601036945007,-71.1175242131458
mv,,42.3406641521711,-71.081742190346
bike,,42.3550127508838,-71.0576955473442
mv,,42.2500923757341,-71.1224603780475
mv,WASHINGTON ST,42.288473225588,-71.1259617620134
mv,I93 ,42.3628630354331,-71.0571300247103
mv,,42.300666084375,-71.0491771297615
mv,BLUE HILL AVE,42.284650543999,-71.0914303099134
mv,,42.3146234681459,-71.0674064725926
mv,,42.2835765764326,-71.0714836161488
mv,,42.2580594336141,-71.1281684772502
mv,,42.3237741246441,-71.0552761379171
mv,,42.3504781842166,-71.0428201293289
ped,HEATH ST,42.326246857697,-71.103133934112
bike,DAVID G MUGAR WAY,42.3598943021951,-71.0722397735532
ped,,42.3491711153868,-71.0841307537019
mv,HARBORSIDE DR,42.3579440025694,-71.0232698752279
mv,,42.2584798905045,-71.1402012612426
mv,BENNINGTON ST,42.3884619994621,-71.0007050003404
bike,,42.3281599638715,-71.0969898111653
mv,MASSACHUSETTS AVE,42.3320226873305,-71.0713744903525
mv,,42.300053082248,-71.0482221404601
mv,ALBANY ST,42.3424893317379,-71.0627396895067
mv,,42.2866218260755,-71.0906651246488
ped,,42.3521291831101,-71.1252203193855
mv,ORCHARDHILL RD,42.2999476801471,-71.1116709916065
bike,FOURTH ST,42.3347363522652,-71.0371430349015
ped,SAINT ALPHONSUS ST,42.3341875258994,-71.1005415552627
mv,MERIDIAN ST,42.3715815702782,-71.0389955741051
mv,,42.3794362393497,-71.0710581696078
mv,HARTFORD ST,42.3175057290364,-71.0733172594361
mv,,42.3034067375625,-71.0852666091377
mv,I93 ,42.3685349868434,-71.0628752942393
mv,,42.2666229625366,-71.1182703884754
mv,FREEPORT ST,42.2925613612043,-71.0480370755249
ped,,42.3358321674815,-71.1001092325118
mv,,42.2825280891943,-71.0569570599972
bike,,42.3525871900135,-71.0554181413072
mv,,42.2969630574118,-71.0777583091517
mv,MASSACHUSETTS AVE,42.3446014585926,-71.0864210220139
mv,,42.2710693412497,-71.1033399183986
mv,,42.3222042286857,-71.0926273635201
mv,,42.3326201427453,-71.0720181880499
mv,,42.2877041453565,-71.1397384280954
mv,CUMMINS HWY,42.2708265893251,-71.1027168178048
mv,,42.2905124366744,-71.1680995885338
mv,,42.2611879965534,-71.1570243799304
mv,,42.3869832648175,-71.005744042099
mv,MASCOT ST,42.2862792415702,-71.0853449302065
ped,,42.3083826302179,-71.0832217827502
mv,,42.2526101984701,-71.1183324180399
mv,,42.3677122049131,-71.0622141426475
mv,METROPOLITAN AVE,42.2623986972481,-71.1168963210504
mv,DANA AVE,42.2532875209363,-71.1238730752094
ped,GREEN ST,42.3115538669138,-71.1095335766633
mv,BROADWAY ,42.3356176400954,-71.0363580646212
mv,GENERAL LAWRENCE J LOGAN WAY,42.3277301811128,-71.0542279104505
mv,WILLIAM F MCCLELLAN HWY,42.391908381449,-71.0129009747897
mv,,42.3320488430182,-71.0840151146494
mv,,42.3286731539493,-71.0834462235517
bike,,42.3030973907014,-71.0594451672625
mv,,42.364143673697,-71.0248532824538
bike,SCHROEDER PLZ,42.3335983559225,-71.0914007226815
mv,ADAMS ST,42.2852134567256,-71.0551046320986
mv,L ST,42.3329592678559,-71.035300741087
mv,HARVARD ST,42.2930495011791,-71.0896810152509
mv,RAMP - TO I-93 NORTH ,42.3644090098631,-71.0583059974075
mv,,42.2699696446191,-71.0900602657371
mv,BERKELEY ST,42.34605489381,-71.0705065905601
mv,TONAWANDA ST,42.2989395730932,-71.066406852416
mv,BLUE HILL AVE,42.2958853116297,-71.0877385493898
bike,,42.3107742655173,-71.0687126825362
mv,,42.3589223842619,-71.1270450222577
mv,HUNTINGTON AVE,42.3338144368958,-71.1055050157917
mv,,42.3186721156624,-71.05186712236
mv,,42.300421985214,-71.0828182156046
mv,,42.2815810353232,-71.087011227094
bike,,42.3503331691285,-71.1003622548307
bike,MORTON ST,42.2834654632748,-71.0892461176334
mv,,42.3439848235504,-71.100007253646
bike,,42.3220281242127,-71.1099632651756
bike,,42.3265398026566,-71.0773643339829
mv,NIGHTINGALE ST,42.2950750051523,-71.0841505745427
bike,CAMBRIDGE ST,42.3595981731497,-71.0597041922767
mv,WASHINGTON ST,42.3004665720878,-71.1146941767584
mv,,42.3243653694772,-71.0524266168749
mv,LEO M BIRMINGHAM PKWY,42.3603559779867,-71.1465035523538
mv,VFW PKWY,42.2966349988129,-71.1463420001555
mv,,42.3716821990408,-71.0619378657369
mv,,42.3802980164921,-71.0306430913419
mv,RUTHERFORD AVE,42.3739743126278,-71.0653350008658
mv,MASSACHUSETTS AVE,42.3260996099445,-71.066274369575
ped,ALLSTATE RD,42.3280361933702,-71.0613668546047
mv,,42.2981232314924,-71.0870484576717
mv,,42.357339931847,-71.1280461293051
mv,KENSINGTON PARK,42.3225353374577,-71.0828652320093
mv,RIVERSIDE SQ,42.2606155525942,-71.1141072897105
mv,NEPONSET AVE,42.286492134931,-71.1134293138801
mv,,42.3311941476621,-71.0748151792932
mv,COLUMBUS AVE,42.3193296787566,-71.0984047705915
mv,WALK HILL ST,42.2777345067977,-71.0942808665153
ped,DAWES ST,42.3191162419347,-71.0602113363412
mv,HYDE PARK AVE,42.286459963634,-71.1187351648004
mv,,42.3136915945295,-71.0732120489428
mv,NORWELL ST,42.2937130187964,-71.0778565154837
mv,,42.2966420675368,-71.0464231258188
ped,,42.3588782960079,-71.0568038071173
bike,,42.2991130134545,-71.0589327269209
mv,,42.2889487452452,-71.0945521226304
ped,,42.3095412078489,-71.0826125715869
mv,,42.3067143121452,-71.0874180086854
mv,,42.3214731345165,-71.1196183070043
ped,,42.3013772478884,-71.0829031901305
ped,COURT ST,42.3589417055856,-71.0584612458581
mv,COLUMBIA RD,42.3109634312948,-71.0706469089824
mv,,42.3438491653937,-71.0612491459608
ped,EMROSE TER,42.3146444302475,-71.0723715842697
mv,COLUMBIA RD,42.3198412038416,-71.0626065169503
mv,,42.3194634454945,-71.1003905331079
mv,,42.3310563175341,-71.0808920195155
mv,,42.3091763586832,-71.0663047842433
mv,,42.285503058596,-71.1187633077676
mv,,42.2772543676637,-71.0935748896877
mv,,42.2912270757949,-71.0891357878524
mv,ARCADIA ST,42.3019029558283,-71.0610217603913
mv,,42.2580594336141,-71.1281684772502
mv,COLUMBUS AVE,42.3184901043905,-71.098250384916
mv,,42.3340049229516,-71.0487247533575
mv,HAMILTON ST,42.3087493726623,-71.0704419606109
mv,BROOKLEY RD,42.302518883912,-71.1052129019918
bike,SUTHERLAND RD,42.3408067986408,-71.1473782699595
mv,WASHINGTON ST,42.3667579995382,-71.0585290414001
mv,,42.3257150330837,-71.0878991808715
mv,,42.2932340612458,-71.0963702575946
mv,,42.3280419930562,-71.0569051705583
mv,ALFORD ST,42.393537908328,-71.0680101395519
ped,AMERICAN LEGION HWY,42.2853945809389,-71.1106481300227
mv,,42.3699917480615,-71.0249005323037
mv,BLUE HILL AVE,42.2962598074488,-71.0876251710337
mv,CLARE AVE,42.2784766405874,-71.1180747771951
ped,,42.352901183069,-71.0563311394979
ped,HARRISON AVE,42.3523117139569,-71.0611909190911
mv,,42.3575501858543,-71.0513411256574
mv,OLD COLONY AVE,42.3272389499339,-71.0525477437512
bike,COMMONWEALTH AVE,42.3511117958565,-71.1166839072884
mv,GREEN ST,42.3097955255732,-71.1054265604921
mv,NEPONSET VALLEY PKWY,42.2370306391301,-71.1312400996422
mv,,42.3548247717814,-71.0747899593084
mv,,42.3169550225389,-71.0971660810598
ped,,42.264852746306,-71.0996624556966
mv,,42.2354438964836,-71.125314510326
mv,,42.3495403279252,-71.0721984632538
mv,,42.3311941482471,-71.0770021791011
mv,,42.3223734519016,-71.0610452743175
mv,TALBOT AVE,42.2918340914888,-71.0774946492738
mv,ARBORWAY ,42.3063254104139,-71.11926334069
mv,HYDE PARK AVE,42.255246383852,-71.1242177295906
mv,WILLIAM F MCCLELLAN HWY,42.3867192842026,-71.0187872370062
ped,,42.2676790126307,-71.0938782413273
mv,,42.2808544957036,-71.0845827811619
mv,,42.3338261487398,-71.0825102121349
mv,,42.3186721156624,-71.05186712236
mv,RIVER ST,42.2535441773325,-71.1294754892825
bike,,42.3504781842166,-71.0428201293289
mv,,42.2799259084771,-71.065934137825
mv,,42.2696351585462,-71.1106485135901
mv,HELEN ST,42.2931044561003,-71.0804085681519
ped,WASHINGTON ST,42.3203485198813,-71.0936978502653
mv,,42.3286542984602,-71.047072283819
mv,,42.2963195877371,-71.0809587357923
mv,,42.2752697376384,-71.1406358006406
mv,,42.3860737215569,-71.0193219281752
mv,,42.2986236466811,-71.0554917755367
mv,MOUNT EVERETT ST,42.3095178154714,-71.0707512686509
mv,,42.2930251541462,-71.0946175385884
mv,,42.3512201946157,-71.0931082171735
mv,,42.2898800265976,-71.0631531162269
mv,,42.3727227599235,-71.0641207242888
mv,,42.3109928958083,-71.0528824044675
mv,,42.3111027348895,-71.0695905871538
mv,,42.2354438964836,-71.125314510326
mv,,42.3302652286442,-71.0818891689621
bike,,42.3335909521113,-71.0734209940864
mv,,42.3817503057168,-71.0226359079407
mv,,42.301291998708,-71.0857353973028
mv,I93 ,42.3239103910408,-71.0551595981054
mv,WILLIAM T MORRISSEY BLVD,42.3188720516734,-71.0500576145062
mv,,42.3559624991522,-71.1328238027806
mv,GALLIVAN BLVD,42.2843985108383,-71.0456273348211
mv,,42.3382680685935,-71.106132673401
bike,OLD COLONY AVE,42.3255421038169,-71.0524800254654
ped,,42.349238929686,-71.0453552789697
ped,WASHINGTON ST,42.3139244099836,-71.1001452609459
mv,,42.341646298018,-71.0667233018794
mv,,42.2993956567165,-71.0736533595032
mv,ROCKINGHAM AVE,42.2651031185239,-71.1561041935832
mv,WILLOWWOOD ST,42.2834919516426,-71.0858712286218
mv,,42.3113549158776,-71.0702349143055
mv,,42.2392568381461,-71.1321019021923
mv,BEACON ST,42.3362095638553,-71.1497433778699
mv,,42.3501423781696,-71.0921962495585
mv,,42.3053945646767,-71.0615077163655
mv,,42.3200201359588,-71.0596771498472
mv,BLUE HILL AVE,42.3173404010139,-71.0779901154441
mv,BOWDOIN ST,42.3037318365113,-71.0709493485961
bike,HUNTINGTON AVE,42.3309151638836,-71.1116845093098
mv,,42.324941585782,-71.098390266271
mv,,42.3020096188232,-71.0634711788115
bike,HUNTINGTON AVE,42.3474975484639,-71.0792569981465
mv,,42.3204650930006,-71.0777619426976
mv,,42.2775416847218,-71.1537055883021
mv,,42.3562310643404,-71.0694285511364
mv,FANEUIL ST,42.355475885686,-71.1559656640803
mv,SWIFT ST,42.3815461722207,-71.0225257744112
mv,,42.3030973907014,-71.0594451672625
mv,,42.3025440780544,-71.0868612240276
mv,,42.2953618732022,-71.0878961190471
bike,,42.2811564080242,-71.0479011348172
mv,WASHINGTON ST,42.3075938182516,-71.106389108795
mv,DORCHESTER AVE,42.3179074177853,-71.0567281287725
mv,DUDLEY ST,42.3285666340059,-71.0824518540828
mv,,42.3199843526147,-71.0885898290292
mv,ATLANTIC AVE,42.3521819606301,-71.0556792705327
mv,,42.2981232314924,-71.0870484576717
bike,CHARLES ST,42.362094780218,-71.0707915068115
mv,BENNINGTON ST,42.3856135266645,-71.0100063601866
mv,ARLINGTON ST,42.3525708267741,-71.1555067421611
mv,,42.3124661031714,-71.0463841394128
bike,,42.3166114607691,-71.1031132285136
mv,,42.3463584298712,-71.0632327207442
mv,,42.3194503995947,-71.1031592126033
mv,WASHINGTON ST,42.28524617147,-71.071218135078
mv,WILLIAM J DAY BLVD,42.3226662863946,-71.0493384095945
bike,CONGRESS ST,42.3531186532433,-71.05299993484
mv,,42.3640472123379,-71.0701831833186
mv,CLARKSON ST,42.3078951850301,-71.0680156930674
mv,,42.2793630128554,-71.0471163054689
ped,,42.2877011460012,-71.1067129171715
mv,WILLIAM T MORRISSEY BLVD,42.3121933213647,-71.0460173432579
ped,,42.256393913141,-71.1261087204459
mv,,42.2825950748299,-71.0965474797342
bike,,42.3518225022386,-71.1223846094822
mv,CUMMINS HWY,42.2710952775957,-71.1035877152037
mv,MASSPORT HAUL RD,42.3466011636133,-71.0410607856309
mv,BLUE HILL AVE,42.2684035917888,-71.0938727432976
ped,NEWBURY ST,42.3518880174412,-71.0740507205363
ped,,42.3364661653426,-71.077022197067
mv,,42.3106104250057,-71.0832476369931
mv,RAMP - RT 90 EB TO AIRPORT ROA ,42.3638886789767,-71.0244573589021
mv,NORFOLK ST,42.2883289928502,-71.0762880295957
ped,,42.3259493960229,-71.0834501340147
bike,CAMBRIDGE ST,42.382343830338,-71.0791467423771
ped,DORCHESTER AVE,42.2890984964806,-71.0633731040942
mv,,42.2943601878879,-71.0860343009682
mv,,42.3063772666906,-71.0619477881152
bike,RIVER ST,42.2713572344418,-71.0810843159076
mv,,42.3741172304731,-71.067913160527
mv,CENTRE ST,42.3228993942375,-71.1020962680253
mv,,42.3380149550115,-71.0851685831256
mv,TRUMAN PKWY,42.2523040931721,-71.1184646795982
ped,,42.3534008189332,-71.0642227698276
bike,,42.3506538434963,-71.1109567442934
bike,BOYLSTON ST,42.3170184433652,-71.1050000942847
ped,SHAWMUT AVE,42.3355199194546,-71.0806513185865
ped,SUMMER ST,42.355251078938,-71.060173206012
mv,,42.278876103691,-71.1163650285573
mv,,42.3596515610767,-71.0517996351062
mv,,42.2780204873918,-71.0694987764674
mv,TREMONT ST,42.3510883781413,-71.1727825016644
ped,,42.3545418105245,-71.053350783376
mv,,42.3624432062865,-71.0572831973072
